"Index","Date","Air Safety - General Aviation Fatalities","Highway Fatalities Per 100 Million Vehicle Miles Traveled","Highway Fatalities","U.S. Airline Traffic - Total - Seasonally Adjusted","U.S. Airline Traffic - International - Seasonally Adjusted","U.S. Airline Traffic - Domestic - Seasonally Adjusted","Transit Ridership - Other Transit Modes - Adjusted","Transit Ridership - Fixed Route Bus - Adjusted","Transit Ridership - Urban Rail - Adjusted","Freight Rail Intermodal Units","Freight Rail Carloads","Highway Vehicle Miles Traveled - All Systems","Highway Vehicle Miles Traveled - Total Rural","Highway Vehicle Miles Traveled - Other Rural","Highway Vehicle Miles Traveled - Rural Other Arterial","Highway Vehicle Miles Traveled - Rural Interstate","State and Local Government Construction Spending - Breakwater/Jetty","State and Local Government Construction Spending - Dam/Levee","State and Local Government Construction Spending - Conservation and Development","State and Local Government Construction Spending - Pump Station","State and Local Government Construction Spending - Line","State and Local Government Construction Spending - Water Treatment Plant","State and Local Government Construction Spending - Water Supply","State and Local Government Construction Spending - Line/Drain","State and Local Government Construction Spending - Waste Water Treatment Plant","State and Local Government Construction Spending - Waste Water","State and Local Government Construction Spending - Line/Pump Station","State and Local Government Construction Spending - Sewage Treatment Plant","State and Local Government Construction Spending - Sewage / Dry Waste","State and Local Government Construction Spending - Sewage and Waste Disposal","State and Local Government Construction Spending - Rest Facility","State and Local Government Construction Spending - Bridge","State and Local Government Construction Spending - Lighting","State and Local Government Construction Spending - Pavement","State and Local Government Construction Spending - Highway and Street","State and Local Government Construction Spending - Power","State and Local Government Construction Spending - Dock / Marina","State and Local Government Construction Spending - Water","State and Local Government Construction Spending - Mass Transit","State and Local Government Construction Spending - Land Passenger Terminal","State and Local Government Construction Spending - Land","State and Local Government Construction Spending - Runway","State and Local Government Construction Spending - Air Passenger Terminal","State and Local Government Construction Spending - Air","State and Local Government Construction Spending - Transportation","State and Local Government Construction Spending - Park / Camp","State and Local Government Construction Spending - Neighborhood Center","State and Local Government Construction Spending - Social Center","State and Local Government Construction Spending - Convention Center","State and Local Government Construction Spending - Performance / Meeting Center","State and Local Government Construction Spending - Sports","State and Local Government Construction Spending - Amusement and Recreation","State and Local Government Construction Spending - Fire & Rescue","State and Local Government Construction Spending - Other Public Safety","State and Local Government Construction Spending - Police & Sheriff","State and Local Government Construction Spending - Detention","State and Local Government Construction Spending - Correctional","State and Local Government Construction Spending - Public Safety","State and Local Government Construction Spending - Library / Archive","State and Local Government Construction Spending - Other Educational","State and Local Government Construction Spending - Infrastructure","State and Local Government Construction Spending - Sports & Recreation","State and Local Government Construction Spending - Dormitory","State and Local Government Construction Spending - Instructional","State and Local Government Construction Spending - Higher Education","State and Local Government Construction Spending - High School","State and Local Government Construction Spending - Middle School / Junior High","State and Local Government Construction Spending - Elementary Schools","State and Local Government Construction Spending - Primary/Secondary Schools","State and Local Government Construction Spending - Educational","State and Local Government Construction Spending - Special Care","State and Local Government Construction Spending - Medical Building","State and Local Government Construction Spending - Hospital","State and Local Government Construction Spending - Health Care","State and Local Government Construction Spending - Parking","State and Local Government Construction Spending - Automotive","State and Local Government Construction Spending - Commercial","State and Local Government Construction Spending - Office","State and Local Government Construction Spending - Non Residential","State and Local Government Construction Spending - Multi Family","State and Local Government Construction Spending - Residential","State and Local Government Construction Spending - Total","National Highway Construction Cost Index (NHCCI)","Highway Fuel Price - On-highway Diesel","Highway Fuel Price - Regular Gasoline","Transportation Employment - Pipeline Transportation","Transportation Employment - Water Transportation","Transportation Employment - Rail Transportation","Transportation Employment - Air Transportation","Transportation Employment - Transit and ground passenger transportation","Transportation Employment - Truck Transportation","Personal Spending on Transportation - Transportation Services - Seasonally Adjusted","Personal Spending on Transportation - Gasoline and Other Energy Goods - Seasonally Adjusted","Personal Spending on Transportation - Motor Vehicles and Parts - Seasonally Adjusted","Unemployment Rate - Seasonally Adjusted","Labor Force Participation Rate - Seasonally Adjusted","Unemployed - Seasonally Adjusted","Real Gross Domestic Product - Seasonally Adjusted","Passenger Rail Passengers","Passenger Rail Passenger Miles","Passenger Rail Total Train Miles","Passenger Rail Employee Hours Worked","Passenger Rail Yard Switching Miles","Passenger Rail Total Reports","U.S. Waterway Tonnage","Amtrak On-time Performance","Rail Fatalities","Rail Fatalities at Highway-Rail Crossings","Trespasser Fatalities Not at Highwaya-Rail Crossings","Transportation Services Index - Freight","Transportation Services Index - Passenger","Transportation Services Index - Combined","U.S.-Canada Incoming Person Crossings","U.S.-Canada Incoming Truck Crossings","U.S.-Mexico Incoming Person Crossings","Air Safety - Air Taxi and Commuter Fatalities","Heavy truck sales","U.S.-Mexico Incoming Truck Crossings","Light truck sales","Auto sales","Air Safety - Air Carrier Fatalities","U.S. Air Carrier Cargo (millions of revenue ton-miles) - International","Truck tonnage index","U.S. Air Carrier Cargo (millions of revenue ton-miles) - Domestic","Heavy truck sales SAAR (millions)","U.S. Airline Traffic - Total - Non Seasonally Adjusted","Light truck sales SAAR (millions)","U.S. Airline Traffic - International - Non Seasonally Adjusted","Auto sales SAAR (millions)","U.S. Airline Traffic - Domestic - Non Seasonally Adjusted","Transborder - Total North American Freight","Transborder - U.S. - Mexico Freight","U.S. marketing air carriers on-time performance (percent)","Transborder - U.S. - Canada Freight"
"709","2006 Feb 01 12:00:00 AM","50",,,,,,"11,848,949","415,389,438","309,249,282","874,097","1,268,549",,,,,,"72,000,000","29,000,000","149,000,000","80,000,000","433,000,000","366,000,000","1,013,000,000","99,000,000","436,000,000","535,000,000","688,000,000","231,000,000","926,000,000","1,462,000,000","78,000,000","1,036,000,000","56,000,000","2,029,000,000","$3,338,000,000","609,000,000","78,000,000","$106,000,000","230,000,000","55,000,000","$449,000,000","200,000,000","280,000,000","$543,000,000","1,097,000,000","207,000,000","78,000,000","85,000,000","100,000,000","150,000,000","135,000,000","586,000,000","107,000,000","140,000,000","97,000,000","242,000,000","339,000,000","479,000,000","129,000,000","162,000,000","78,000,000","157,000,000","274,000,000","629,000,000","1,345,000,000","1,401,000,000","709,000,000","973,000,000","3,116,000,000","4,701,000,000","47,000,000","74,000,000","291,000,000","412,000,000","$71,000,000","84,000,000","108,000,000","376,000,000","14,363,000,000","295,000,000","314,000,000","14,677,000,000",,"$2.475","$2.28","38,000","59,600","189,000","482,000","418,200","1,387,700",,,,"4.8%","66.1%","7,184,000",,"1,689,593","347,336,749","2,711,000","2,790,421","157,728",,"39,900,000",,"63","32","30","111.5","109.8","111.2","18,189","524,623","3,434,057",,"40,900","381,670","687,800","569,400",,"1,669,369,405.3899999","85.6","1,090,956,898.99","557,000",,"8,929,000",,"7,586,000",,"$67,380,212,450","$24,889,246,186",,"$42,490,966,264.00001"
"710","2006 Mar 01 12:00:00 AM","39",,,,,,"13,735,168","487,184,350","360,285,296","987,031","1,445,316",,,,,,"74,000,000","30,000,000","140,000,000","102,000,000","465,000,000","376,000,000","1,121,000,000","122,000,000","465,000,000","586,000,000","771,000,000","242,000,000","1,017,000,000","1,603,000,000","65,000,000","1,167,000,000","76,000,000","2,597,000,000","$4,073,000,000","579,000,000","62,000,000","$94,000,000","259,000,000","68,000,000","$507,000,000","239,000,000","289,000,000","$606,000,000","1,206,000,000","262,000,000","95,000,000","101,000,000","119,000,000","177,000,000","119,000,000","671,000,000","105,000,000","136,000,000","116,000,000","241,000,000","357,000,000","492,000,000","139,000,000","172,000,000","73,000,000","142,000,000","256,000,000","740,000,000","1,441,000,000","1,530,000,000","785,000,000","1,021,000,000","3,381,000,000","5,079,000,000","44,000,000","73,000,000","308,000,000","425,000,000","$74,000,000","86,000,000","116,000,000","382,000,000","15,915,000,000","340,000,000","357,000,000","16,272,000,000","1.448616","$2.559","$2.425","38,300","60,100","189,200","483,300","418,400","1,397,800",,,,"4.7%","66.2%","7,072,000",,"2,033,850","429,878,782","3,058,000","3,144,304","180,528",,"50,000,000",,"70","26","43","112","109.9","111.5","26,385","600,750","3,889,843","0","51,000","428,671","835,000","690,700","0","2,224,075,949.06","85","1,393,292,715.48","551,000",,"8,963,999.999999998",,"7,446,000",,"$77,057,154,285","$29,352,917,211",,"$47,704,237,074"
"711","2006 Apr 01 12:00:00 AM","43",,,,,,"12,818,348","428,975,175","333,203,331","991,471","1,398,326",,,,,,"80,000,000","39,000,000","156,000,000","112,000,000","486,000,000","399,000,000","1,169,000,000","134,000,000","483,000,000","617,000,000","771,000,000","243,000,000","1,017,000,000","1,634,000,000","79,000,000","1,549,000,000","80,000,000","3,169,000,000","$5,148,000,000","746,000,000","73,000,000","$117,000,000","278,000,000","78,000,000","$553,000,000","319,000,000","304,000,000","$696,000,000","1,366,000,000","280,000,000","88,000,000","101,000,000","130,000,000","181,000,000","137,000,000","713,000,000","125,000,000","151,000,000","110,000,000","266,000,000","375,000,000","527,000,000","175,000,000","209,000,000","61,000,000","150,000,000","287,000,000","693,000,000","1,424,000,000","1,551,000,000","937,000,000","1,037,000,000","3,568,000,000","5,245,000,000","45,000,000","72,000,000","340,000,000","458,000,000","$84,000,000","96,000,000","134,000,000","442,000,000","17,775,000,000","362,000,000","392,000,000","18,167,000,000",,"$2.728","$2.742","38,300","62,100","191,100","485,300","418,400","1,416,200","$351,963,000,000.00006","$453,720,999,999.99994","$415,678,000,000","4.7%","66.1%","7,120,000","$16,396,151,000,000","2,071,622","445,432,636","2,931,000","2,921,845","175,872",,"47,100,000",,"82","37","43","111.2","110.4","111.1","39,516","546,766","3,695,482","0","46,000","385,711","732,400","711,400","0","2,009,951,303.7800002","84.9","1,260,968,515.34","559,000",,"8,633,000",,"7,935,000",,"$70,838,372,200","$26,444,278,921",,"$44,394,093,279"
"712","2006 May 01 12:00:00 AM","29",,,,,,"14,180,112","460,910,087","363,777,923","1,019,525","1,473,473",,,,,,"76,000,000","34,000,000","144,000,000","124,000,000","464,000,000","430,000,000","1,225,000,000","157,000,000","544,000,000","700,000,000","868,000,000","253,000,000","1,125,000,000","1,825,000,000","106,000,000","1,766,000,000","129,000,000","4,361,000,000","$6,638,000,000","734,000,000","70,000,000","$111,000,000","320,000,000","74,000,000","$581,000,000","399,000,000","286,000,000","$765,000,000","1,457,000,000","316,000,000","98,000,000","112,000,000","133,000,000","189,000,000","170,000,000","803,000,000","133,000,000","164,000,000","117,000,000","252,000,000","369,000,000","532,000,000","143,000,000","175,000,000","92,000,000","163,000,000","277,000,000","777,000,000","1,573,000,000","1,763,000,000","977,000,000","1,110,000,000","3,890,000,000","5,700,000,000","52,000,000","86,000,000","344,000,000","481,000,000","$80,000,000","94,000,000","129,000,000","476,000,000","20,173,000,000","379,000,000","400,000,000","20,573,000,000",,"$2.897","$2.907","38,600","62,800","192,400","486,200","427,400","1,427,100",,,,"4.6%","66.1%","6,980,000",,"2,115,474","457,532,893","3,047,000","3,123,872","175,872",,"48,900,000",,"77","39","38","113.5","110.5","112.8","28,750","605,389","3,677,021","0","48,800","421,037","755,200","729,700",,"1,948,254,139.5500002","87.2","1,262,064,520.38","559,000",,"8,537,000",,"7,633,000",,"$75,632,852,437","$28,697,460,741",,"$46,935,391,696"
"713","2006 Jun 01 12:00:00 AM","53",,,,,,"14,057,602","452,132,138","361,876,423","1,007,434","1,418,701",,,,,,"84,000,000","32,000,000","159,000,000","116,000,000","489,000,000","408,000,000","1,247,000,000","180,000,000","515,000,000","694,000,000","965,000,000","289,000,000","1,264,000,000","1,959,000,000","131,000,000","1,999,000,000","120,000,000","5,035,000,000","$7,600,000,000","730,000,000","67,000,000","$103,000,000","330,000,000","83,000,000","$626,000,000","501,000,000","283,000,000","$878,000,000","1,607,000,000","347,000,000","92,000,000","113,000,000","133,000,000","233,000,000","166,000,000","869,000,000","139,000,000","169,000,000","112,000,000","267,000,000","379,000,000","548,000,000","165,000,000","200,000,000","124,000,000","147,000,000","359,000,000","835,000,000","1,748,000,000","2,191,000,000","1,114,000,000","1,308,000,000","4,670,000,000","6,701,000,000","45,000,000","88,000,000","351,000,000","485,000,000","$82,000,000","95,000,000","128,000,000","508,000,000","22,568,000,000","399,000,000","421,000,000","22,989,000,000","1.52135","$2.898","$2.885","38,800","63,800","193,000","487,500","405,100","1,452,300",,,,"4.6%","66.2%","7,001,000",,"2,191,444","510,543,718","2,949,000","3,053,880","174,480",,"48,100,000",,"77","28","46","113","110.7","112.5","34,172","582,843","3,614,010",,"49,300","417,233","782,800","713,100","0","2,045,345,991.33","86.3","1,322,621,839.98","548,000",,"8,762,000",,"7,590,000",,"$76,422,757,645","$29,489,267,721",,"$46,933,489,924"
"714","2006 Jul 01 12:00:00 AM","69",,,,,,"13,903,911","420,036,950","338,056,818","1,016,949","1,384,334",,,,,,"72,000,000","46,000,000","165,000,000","123,000,000","539,000,000","393,000,000","1,236,000,000","185,000,000","520,000,000","705,000,000","881,000,000","313,000,000","1,219,000,000","1,924,000,000","161,000,000","2,088,000,000","91,000,000","5,330,000,000","$7,968,000,000","530,000,000","79,000,000","$123,000,000","282,000,000","92,000,000","$603,000,000","487,000,000","320,000,000","$895,000,000","1,621,000,000","338,000,000","97,000,000","120,000,000","141,000,000","229,000,000","166,000,000","858,000,000","126,000,000","155,000,000","109,000,000","276,000,000","385,000,000","540,000,000","159,000,000","192,000,000","120,000,000","161,000,000","357,000,000","821,000,000","1,773,000,000","2,362,000,000","1,095,000,000","1,464,000,000","4,980,000,000","7,015,000,000","50,000,000","89,000,000","337,000,000","476,000,000","$76,000,000","88,000,000","119,000,000","502,000,000","22,984,000,000","320,000,000","341,000,000","23,325,000,000",,"$2.934","$2.981","39,300","64,600","193,600","488,900","345,400","1,459,000","$352,666,000,000","$458,803,000,000.00006","$422,924,999,999.99994","4.7%","66.1%","7,175,000","$16,420,738,000,000","2,219,010","542,292,373","3,023,000","2,995,742","175,872",,"47,700,000",,"86","31","52","111.8","110.2","111.5","99,656","509,647","3,858,945","0","41,500","384,092","778,200","711,400","0","1,991,845,390.0500002","85.3","1,209,683,130.28","537,000",,"9,029,000",,"8,096,000",,"$65,134,807,975.99999","$25,893,417,390",,"$39,241,390,586"
"715","2006 Aug 01 12:00:00 AM","100",,,,,,"14,898,006","448,885,658","357,020,265","1,081,544","1,456,353",,,,,,"51,000,000","73,000,000","193,000,000","111,000,000","592,000,000","417,000,000","1,287,000,000","206,000,000","540,000,000","746,000,000","913,000,000","356,000,000","1,302,000,000","2,048,000,000","169,000,000","2,297,000,000","99,000,000","5,458,000,000","$8,243,000,000","667,000,000","76,000,000","$116,000,000","276,000,000","85,000,000","$577,000,000","585,000,000","330,000,000","$1,019,000,000","1,711,000,000","395,000,000","108,000,000","133,000,000","114,000,000","202,000,000","165,000,000","906,000,000","123,000,000","153,000,000","118,000,000","272,000,000","389,000,000","542,000,000","178,000,000","230,000,000","163,000,000","154,000,000","360,000,000","895,000,000","1,894,000,000","2,384,000,000","1,109,000,000","1,370,000,000","4,916,000,000","7,109,000,000","55,000,000","82,000,000","337,000,000","474,000,000","$105,000,000","121,000,000","150,000,000","518,000,000","23,893,000,000","321,000,000","359,000,000","24,252,000,000",,"$3.045","$2.952","39,400","65,200","192,700","491,200","338,900","1,464,400",,,,"4.7%","66.2%","7,091,000",,"2,211,471","524,610,755","3,067,000","3,168,681","181,920",,"45,800,000",,"98","31","64","109.6","108.9","109.5","105,683","594,103","3,839,914","0","47,500","423,336","763,100","719,400",,"2,037,074,956.94","82.8","1,358,627,379.55","556,000",,"8,202,000",,"7,699,000",,"$76,333,253,659","$29,707,684,511",,"$46,625,569,148"
"716","2006 Sep 01 12:00:00 AM","200",,,,,,"13,428,739","462,749,678","356,780,246","1,036,485","1,401,873",,,,,,"60,000,000","68,000,000","198,000,000","111,000,000","579,000,000","429,000,000","1,283,000,000","224,000,000","553,000,000","777,000,000","891,000,000","310,000,000","1,223,000,000","2,001,000,000","120,000,000","2,122,000,000","123,000,000","4,946,000,000","$7,546,000,000","691,000,000","84,000,000","$121,000,000","276,000,000","73,000,000","$584,000,000","579,000,000","331,000,000","$1,025,000,000","1,729,000,000","421,000,000","81,000,000","102,000,000","108,000,000","204,000,000","181,000,000","911,000,000","155,000,000","187,000,000","116,000,000","314,000,000","429,000,000","617,000,000","175,000,000","220,000,000","115,000,000","142,000,000","275,000,000","829,000,000","1,708,000,000","2,233,000,000","962,000,000","1,172,000,000","4,445,000,000","6,407,000,000","60,000,000","81,000,000","354,000,000","495,000,000","$96,000,000","107,000,000","137,000,000","518,000,000","22,586,000,000","321,000,000","357,000,000","22,944,000,000","1.618392","$2.783","$2.555","38,600","64,700","193,600","490,800","417,400","1,464,800",,,,"4.5%","66.1%","6,847,000",,"1,938,601","425,032,855","2,959,000","2,943,999","168,432",,"46,600,000",,"74","28","44","112.8","110.8","112.3","53,180","542,189","3,770,596",,"43,700","383,450","715,700","634,700","0","2,094,828,907.99","85.4","1,292,726,751.98","554,000",,"8,752,000",,"7,669,000",,"$72,079,752,821","$27,887,000,687",,"$44,192,752,134"
"717","2006 Oct 01 12:00:00 AM","41",,,,,,"13,754,109","488,527,526","363,172,974","1,088,675","1,449,720",,,,,,"47,000,000","81,000,000","189,000,000","107,000,000","595,000,000","471,000,000","1,339,000,000","251,000,000","532,000,000","782,000,000","908,000,000","355,000,000","1,285,000,000","2,068,000,000","145,000,000","2,033,000,000","106,000,000","4,498,000,000","$6,989,000,000","646,000,000","95,000,000","$116,000,000","283,000,000","107,000,000","$633,000,000","584,000,000","331,000,000","$979,000,000","1,727,000,000","407,000,000","98,000,000","112,000,000","108,000,000","197,000,000","155,000,000","878,000,000","161,000,000","196,000,000","109,000,000","320,000,000","429,000,000","625,000,000","171,000,000","215,000,000","89,000,000","152,000,000","236,000,000","868,000,000","1,594,000,000","2,063,000,000","844,000,000","1,128,000,000","4,082,000,000","5,921,000,000","61,000,000","73,000,000","376,000,000","510,000,000","$87,000,000","94,000,000","130,000,000","527,000,000","21,618,000,000","320,000,000","363,000,000","21,982,000,000",,"$2.519","$2.245","39,200","63,400","193,900","490,200","421,800","1,463,300","$356,783,000,000.00006","$460,032,999,999.99994","$422,730,000,000","4.4%","66.2%","6,727,000","$16,561,866,000,000","2,135,602","450,856,626","3,098,000","3,095,452","181,920",,"46,000,000",,"70","18","50","110.8","110.4","110.8","57,738","576,799","4,041,234",,"47,500","415,454","668,300","544,900",,"2,205,705,333.2799997","84.7","1,309,027,734.17","543,000",,"8,827,000",,"7,496,000",,"$75,447,444,167","$30,012,311,263",,"$45,435,132,903.99999"
"718","2006 Nov 01 12:00:00 AM","43",,,,,,"12,680,862","441,013,521","360,062,057","982,941","1,338,575",,,,,,"50,000,000","60,000,000","164,000,000","120,000,000","463,000,000","472,000,000","1,223,000,000","200,000,000","553,000,000","753,000,000","811,000,000","316,000,000","1,146,000,000","1,899,000,000","116,000,000","1,759,000,000","70,000,000","3,752,000,000","$5,900,000,000","618,000,000","110,000,000","$140,000,000","258,000,000","105,000,000","$583,000,000","437,000,000","340,000,000","$882,000,000","1,605,000,000","352,000,000","104,000,000","123,000,000","122,000,000","196,000,000","177,000,000","862,000,000","168,000,000","205,000,000","104,000,000","320,000,000","424,000,000","629,000,000","146,000,000","190,000,000","128,000,000","127,000,000","227,000,000","875,000,000","1,623,000,000","1,899,000,000","775,000,000","1,183,000,000","3,896,000,000","5,736,000,000","55,000,000","69,000,000","393,000,000","516,000,000","$102,000,000","109,000,000","160,000,000","490,000,000","19,887,000,000","334,000,000","379,000,000","20,266,000,000",,"$2.545","$2.229","39,000","62,000","194,700","484,600","426,700","1,456,100",,,,"4.5%","66.3%","6,872,000",,"2,154,199","451,448,118","3,091,000","2,980,692","163,776",,"44,900,000",,"81","42","35","108.5","111.8","109.6","26,728","544,329","4,251,373",,"41,700","370,937","660,800","534,100","0","2,273,447,644.05","82.3","1,332,611,026.27","529,000",,"8,702,000",,"7,424,000",,"$73,379,284,049","$28,999,919,819",,"$44,379,364,230"
"719","2006 Dec 01 12:00:00 AM","77",,,,,,"12,345,070","429,211,983","339,286,556","960,382","1,357,724",,,,,,"67,000,000","61,000,000","184,000,000","104,000,000","394,000,000","484,000,000","1,133,000,000","204,000,000","495,000,000","699,000,000","680,000,000","272,000,000","969,000,000","1,668,000,000","92,000,000","1,390,000,000","65,000,000","2,661,000,000","$4,364,000,000","691,000,000","95,000,000","$139,000,000","212,000,000","99,000,000","$504,000,000","361,000,000","394,000,000","$830,000,000","1,474,000,000","337,000,000","96,000,000","115,000,000","113,000,000","184,000,000","160,000,000","808,000,000","156,000,000","195,000,000","103,000,000","299,000,000","401,000,000","596,000,000","142,000,000","180,000,000","124,000,000","116,000,000","205,000,000","799,000,000","1,480,000,000","1,839,000,000","735,000,000","1,111,000,000","3,738,000,000","5,426,000,000","51,000,000","64,000,000","360,000,000","475,000,000","$80,000,000","84,000,000","135,000,000","452,000,000","17,485,000,000","323,000,000","365,000,000","17,851,000,000","1.552662","$2.61","$2.313","39,000","63,300","196,300","490,100","425,300","1,453,200",,,,"4.4%","66.4%","6,762,000",,"2,068,565","461,087,599","3,141,000","2,856,851","174,480",,"44,100,000",,"73","35","36","110.6","112.3","111.2","22,663","470,527","4,664,264","0","50,300","356,786","782,200","643,900","0","2,129,329,891.53","84.2","1,376,716,744.27","538,000",,"8,630,000",,"7,939,000",,"$67,026,206,350","$25,162,365,025",,"$41,863,841,325"
"720","2007 Jan 01 12:00:00 AM","26",,,,,,"13,003,793","436,728,074","347,045,319","958,822","1,329,798",,,,,,"72,000,000","45,000,000","175,000,000","87,000,000","379,000,000","461,000,000","1,079,000,000","148,000,000","512,000,000","659,000,000","662,000,000","256,000,000","943,000,000","1,602,000,000","79,000,000","1,173,000,000","77,000,000","2,358,000,000","$3,851,000,000","799,000,000","104,000,000","$136,000,000","218,000,000","84,000,000","$503,000,000","252,000,000","345,000,000","$670,000,000","1,309,000,000","326,000,000","84,000,000","104,000,000","87,000,000","125,000,000","124,000,000","695,000,000","166,000,000","212,000,000","98,000,000","288,000,000","385,000,000","597,000,000","105,000,000","162,000,000","88,000,000","110,000,000","205,000,000","807,000,000","1,455,000,000","1,665,000,000","701,000,000","1,001,000,000","3,425,000,000","5,065,000,000","49,000,000","99,000,000","361,000,000","509,000,000","$89,000,000","93,000,000","139,000,000","446,000,000","16,349,000,000","295,000,000","326,000,000","16,674,000,000",,"$2.485","$2.24","39,800","61,600","195,600","487,400","424,100","1,428,600","$375,684,999,999.99994","$316,770,000,000","$424,252,999,999.99994","4.6%","66.4%","7,116,000","$16,611,690,000,000.002","1,797,382","377,438,027","3,178,000","3,075,564","169,824",,"41,700,000",,"66","30","32","109.9","113","111","15,290","536,693","3,776,421","0","36,800","390,428","581,000","506,400",,"1,849,783,423.7400002","83.9","1,176,577,164.26","494,000",,"8,679,000",,"7,722,000",,"$68,304,959,260","$26,072,386,551",,"$42,232,572,709"
"721","2007 Feb 01 12:00:00 AM","36",,,,,,"12,300,052","413,615,837","322,952,249","897,150","1,217,842",,,,,,"64,000,000","26,000,000","144,000,000","86,000,000","384,000,000","523,000,000","1,138,000,000","188,000,000","558,000,000","746,000,000","619,000,000","282,000,000","923,000,000","1,669,000,000","106,000,000","1,230,000,000","73,000,000","2,194,000,000","$3,764,000,000","775,000,000","101,000,000","$146,000,000","251,000,000","82,000,000","$517,000,000","212,000,000","368,000,000","$642,000,000","1,305,000,000","323,000,000","67,000,000","81,000,000","78,000,000","112,000,000","131,000,000","678,000,000","153,000,000","201,000,000","93,000,000","268,000,000","361,000,000","562,000,000","109,000,000","136,000,000","78,000,000","109,000,000","192,000,000","728,000,000","1,324,000,000","1,582,000,000","740,000,000","971,000,000","3,354,000,000","4,839,000,000","52,000,000","84,000,000","359,000,000","494,000,000","$69,000,000","74,000,000","121,000,000","438,000,000","16,018,000,000","314,000,000","339,000,000","16,357,000,000",,"$2.488","$2.278","39,900","61,400","197,300","480,100","429,200","1,417,700",,,,"4.5%","66.3%","6,927,000",,"1,778,662","360,210,778","2,818,000","2,758,214","157,728",,"36,200,000",,"48","26","21","110.5","112.6","111.3","11,668","514,972","3,742,490",,"34,000","378,824","690,500","560,600","0","1,794,748,245.2199998","84.2","1,114,175,419.19","465,000",,"9,068,000",,"7,636,000",,"$66,506,307,521","$25,193,366,749",,"$41,312,940,772"
"722","2007 Mar 01 12:00:00 AM","27",,,,,,"14,051,553","474,475,943","376,082,865","983,297","1,400,930",,,,,,"53,000,000","40,000,000","134,000,000","78,000,000","484,000,000","506,000,000","1,229,000,000","149,000,000","554,000,000","703,000,000","644,000,000","300,000,000","961,000,000","1,664,000,000","103,000,000","1,548,000,000","132,000,000","2,396,000,000","$4,345,000,000","909,000,000","108,000,000","$156,000,000","262,000,000","83,000,000","$516,000,000","217,000,000","351,000,000","$634,000,000","1,306,000,000","352,000,000","93,000,000","110,000,000","86,000,000","145,000,000","150,000,000","780,000,000","173,000,000","225,000,000","95,000,000","303,000,000","398,000,000","623,000,000","134,000,000","161,000,000","74,000,000","108,000,000","200,000,000","769,000,000","1,409,000,000","1,684,000,000","822,000,000","1,097,000,000","3,669,000,000","5,309,000,000","52,000,000","84,000,000","386,000,000","522,000,000","$74,000,000","78,000,000","131,000,000","557,000,000","17,613,000,000","343,000,000","387,000,000","18,000,000,000","1.563617","$2.667","$2.563","39,900","61,100","198,400","483,700","428,000","1,426,200",,,,"4.4%","66.2%","6,731,000",,"2,174,315","458,762,486","3,175,000","3,152,128","180,528",,"47,900,000",,"65","24","39","111.7","113.8","112.5","23,973","587,330","4,133,135","4","38,000","437,841","818,000","718,900",,"2,262,186,553.64","85.4","1,328,374,154.7500002","422,000",,"8,519,000",,"7,496,000",,"$78,910,075,380","$29,858,393,125",,"$49,051,682,255"
"723","2007 Apr 01 12:00:00 AM","63",,,,,,"13,577,513","441,524,623","358,294,250","949,860","1,371,907",,,,,,"40,000,000","40,000,000","121,000,000","97,000,000","529,000,000","478,000,000","1,282,000,000","169,000,000","576,000,000","745,000,000","740,000,000","310,000,000","1,064,000,000","1,809,000,000","113,000,000","1,692,000,000","139,000,000","3,227,000,000","$5,331,000,000","1,053,000,000","127,000,000","$217,000,000","279,000,000","98,000,000","$608,000,000","259,000,000","390,000,000","$738,000,000","1,563,000,000","405,000,000","88,000,000","107,000,000","87,000,000","145,000,000","180,000,000","864,000,000","198,000,000","249,000,000","114,000,000","302,000,000","416,000,000","665,000,000","125,000,000","160,000,000","70,000,000","137,000,000","218,000,000","853,000,000","1,553,000,000","1,916,000,000","921,000,000","1,234,000,000","4,150,000,000","5,914,000,000","66,000,000","84,000,000","430,000,000","580,000,000","$71,000,000","72,000,000","132,000,000","544,000,000","19,965,000,000","411,000,000","448,000,000","20,412,000,000",,"$2.834","$2.845","39,400","62,300","198,600","490,600","428,700","1,430,700","$374,856,000,000","$312,855,000,000.00006","$424,790,000,000","4.5%","65.9%","6,850,000","$16,713,314,000,000","2,207,139","470,310,578","3,076,000","3,003,120","175,872",,"48,100,000",,"61","22","37","110.3","113.6","111.4","26,345","552,580","3,735,771","0","33,600","400,621","709,500","622,900","0","2,060,972,050.65","83.7","1,195,997,821.33","401,000",,"8,774,000",,"7,441,000",,"$73,408,296,384","$27,192,130,995",,"$46,216,165,389"
